"   Data/Date
(YYYYMMDD)";"Ora
/Hour";PUN;AUST;BSP;CNOR;COAC;CORS;CSUD;FRAN;GREC;MALT;MONT;NORD;ROSN;SARD;SICI;SLOV;SUD;SVIZ;XAUS;XFRA
20200402;6;25,00;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200402;7;28,28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200402;8;33,26;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
20200402;9;33,28;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
20200402;10;27,88;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200402;11;25,89;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200402;12;25,50;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200402;13;25,50;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200402;14;25,00;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200402;15;25,30;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200402;16;25,00;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200402;17;25,65;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200402;18;29,09;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200402;19;33,36;33;33;33;34;34;34;33;34;34;34;33;34;34;34;33;34;33;33;33
20200402;20;45,63;45;45;45;47;47;47;45;47;47;47;45;47;47;47;45;47;45;45;45
20200402;21;47,82;45;45;45;52;52;52;45;52;52;52;45;52;52;52;45;52;45;45;45
20200402;22;40,37;40;40;40;41;41;41;40;41;41;41;40;41;41;41;40;41;40;40;40
20200402;23;32,92;32;32;32;35;35;35;32;35;35;35;32;35;35;35;32;35;32;32;32
20200402;24;28,18;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200403;1;31,66;26;26;26;41;41;41;26;41;41;41;26;41;41;41;26;41;26;26;26
20200403;2;29,39;23;23;23;41;41;41;23;41;41;41;23;41;41;41;23;41;23;23;23
20200403;3;24,10;21;21;21;30;30;30;21;30;30;30;21;30;30;30;21;30;21;21;21
20200403;4;23,85;21;21;21;30;30;30;21;30;30;30;21;30;30;30;21;30;21;21;21
20200403;5;22,05;21;21;21;24;24;24;21;24;24;24;21;24;24;24;21;24;21;21;21
20200403;6;26,75;25;25;25;30;30;30;25;30;30;30;25;30;30;30;25;30;25;25;25
20200403;7;32,72;28;28;28;41;41;41;28;41;41;41;28;41;41;41;28;41;28;28;28
20200403;8;35,27;32;32;32;41;41;41;32;41;41;41;32;41;41;41;32;41;32;32;32
20200403;9;33,49;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
20200403;10;28,00;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200403;11;26,03;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200403;12;25,00;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200403;13;21,40;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200403;14;19,40;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200403;15;19,50;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200403;16;21,45;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200403;17;21,40;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200403;18;25,50;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200403;19;28,05;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200403;20;41,49;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
20200403;21;44,00;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
20200403;22;32,62;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
20200403;23;29,15;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200403;24;28,00;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200404;1;25,10;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200404;2;22,99;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
20200404;3;21,10;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200404;4;20,10;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200404;5;19,80;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200404;6;22,15;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
20200404;7;24,12;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
20200404;8;24,57;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200404;9;21,97;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
20200404;10;19,00;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200404;11;14,98;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
20200404;12;11,55;13;13;10;10;10;10;13;10;10;10;13;10;10;10;13;10;13;13;13
20200404;13;11,34;13;13;10;10;10;10;13;10;10;10;13;10;10;10;13;10;13;13;13
20200404;14;9,00;10;10;8;8;8;8;10;8;8;8;10;8;8;8;10;8;10;10;10
20200404;15;9,01;10;10;8;8;8;8;10;8;8;8;10;8;8;8;10;8;10;10;10
20200404;16;9,87;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200404;17;9,88;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200404;18;14,90;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
20200404;19;22,72;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
20200404;20;30,10;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
20200404;21;30,50;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200404;22;25,33;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200404;23;24,17;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
20200404;24;17,62;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
20200405;1;25,00;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200405;2;15,00;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
20200405;3;10,10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200405;4;10,00;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200405;5;10,00;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200405;6;17,04;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
20200405;7;19,00;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200405;8;10,95;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
20200405;9;10,00;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200405;10;9,75;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200405;11;8,00;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
20200405;12;7,00;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
20200405;13;7,00;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
20200405;14;3,00;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
20200405;15;0,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20200405;16;2,00;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
20200405;17;5,00;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
20200405;18;12,32;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
20200405;19;28,84;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200405;20;45,00;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
20200405;21;50,00;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
20200405;22;46,39;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
20200405;23;40,00;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
20200405;24;29,00;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200406;1;22,20;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
20200406;2;21,38;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200406;3;20,00;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200406;4;20,00;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200406;5;22,13;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
20200406;6;24,74;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200406;7;30,90;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200406;8;34,99;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
20200406;9;37,15;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
20200406;10;31,02;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200406;11;27,00;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
20200406;12;25,81;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200406;13;19,78;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200406;14;17,05;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
20200406;15;19,78;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200406;16;24,00;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
20200406;17;27,03;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
20200406;18;30,79;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200406;19;34,64;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
20200406;20;45,56;45;45;45;46;46;46;45;46;46;46;45;46;46;46;45;46;45;45;45
20200406;21;47,04;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200406;22;44,19;43;43;43;46;46;46;43;46;46;46;43;46;46;46;43;46;43;43;43
20200406;23;35,37;32;32;32;40;40;40;32;40;40;40;32;40;40;40;32;40;32;32;32
20200406;24;29,29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200407;1;31,55;30;30;30;35;35;35;30;35;35;35;30;35;35;35;30;35;30;30;30
20200407;2;28,15;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200407;3;25,70;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200407;4;25,31;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200407;5;24,15;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
20200407;6;26,70;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
20200407;7;34,90;32;32;32;40;40;40;32;40;40;40;32;40;40;40;32;40;32;32;32
20200407;8;37,74;36;36;36;41;41;41;36;41;41;41;36;41;41;41;36;41;36;36;36
20200407;9;32,89;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
20200407;10;29,50;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
20200407;11;26,33;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200407;12;25,00;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200407;13;20,00;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200407;14;19,00;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200407;15;19,35;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200407;16;23,81;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
20200407;17;25,81;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200407;18;30,87;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200407;19;35,10;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
20200407;20;46,59;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47
20200407;21;55,16;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
20200407;22;45,07;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45
20200407;23;37,26;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
20200407;24;32,96;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
20200408;1;29,28;29;29;29;30;30;30;29;30;30;30;29;30;30;30;29;30;29;29;29
20200408;2;26,14;25;25;25;28;28;28;25;28;28;28;25;28;28;28;25;28;25;25;25
20200408;3;24,07;23;23;23;26;26;26;23;26;26;26;23;26;26;26;23;26;23;23;23
20200408;4;23,66;23;23;23;25;25;25;23;25;25;25;23;25;25;25;23;25;23;23;23
20200408;5;23,00;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
20200408;6;27,71;26;26;26;30;30;30;26;30;30;30;26;30;30;30;26;30;26;26;26
20200408;7;33,32;29;29;29;41;41;41;29;41;41;41;29;41;41;41;29;41;29;29;29
20200408;8;34,50;31;31;31;41;41;41;31;41;41;41;31;41;41;41;31;41;31;31;31
20200408;9;33,54;30;30;30;40;40;40;30;40;40;40;30;40;40;40;30;40;30;30;30
20200408;10;28,87;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200408;11;24,68;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200408;12;21,69;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
20200408;13;19,08;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200408;14;17,17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
20200408;15;17,57;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
20200408;16;19,54;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200408;17;23,00;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
20200408;18;27,28;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
20200408;19;30,89;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200408;20;42,20;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
20200408;21;46,13;45;45;45;46;46;46;45;46;52;46;45;46;46;52;45;46;45;45;45
20200408;22;38,18;37;37;37;40;40;40;37;40;43;40;37;40;40;43;37;40;37;37;37
20200408;23;32,10;30;30;30;36;36;36;30;36;36;36;30;36;36;36;30;36;30;30;30
20200408;24;27,34;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
20200409;1;26,20;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200409;2;21,31;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200409;3;21,08;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200409;4;20,90;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200409;5;20,51;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200409;6;22,92;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
20200409;7;28,07;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200409;8;31,68;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
20200409;9;29,53;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
20200409;10;27,40;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
20200409;11;25,15;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200409;12;21,55;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
20200409;13;19,42;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200409;14;15,15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
20200409;15;18,01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
20200409;16;18,77;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200409;17;22,22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
20200409;18;25,33;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200409;19;29,89;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
20200409;20;40,55;40;40;40;42;42;42;40;42;42;42;40;42;42;42;40;42;40;40;40
20200409;21;47,21;46;46;46;55;55;46;46;46;54;46;46;46;55;54;46;46;46;46;46
20200409;22;34,80;34;34;34;36;36;36;34;36;38;36;34;36;36;38;34;36;34;34;34
20200409;23;30,00;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
20200409;24;25,15;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200410;1;25,11;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200410;2;20,22;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200410;3;19,80;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200410;4;19,18;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200410;5;19,00;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200410;6;21,64;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
20200410;7;27,06;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
20200410;8;28,57;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200410;9;28,00;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200410;10;25,00;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200410;11;20,00;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200410;12;16,68;17;17;17;17;17;17;17;15;15;17;17;15;17;15;17;15;17;17;17
20200410;13;13,90;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
20200410;14;10,55;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
20200410;15;10,00;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200410;16;13,40;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
20200410;17;15,00;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
20200410;18;23,11;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
20200410;19;26,09;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200410;20;34,74;30;30;30;43;43;43;30;43;43;43;30;43;43;43;30;43;30;30;30
20200410;21;39,54;34;34;38;46;46;46;34;46;53;46;34;46;46;53;34;46;34;34;34
20200410;22;32,19;29;29;29;36;36;36;29;36;40;36;29;36;36;40;29;36;29;29;29
20200410;23;28,72;28;28;28;30;30;30;28;30;30;30;28;30;30;30;28;30;28;28;28
20200410;24;25,18;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200411;1;25,00;24;24;24;26;26;26;24;26;26;26;24;26;26;26;24;26;24;24;24
20200411;2;23,00;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
20200411;3;26,00;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200411;4;23,63;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
20200411;5;24,31;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
20200411;6;25,19;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200411;7;25,77;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200411;8;25,16;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200411;9;25,04;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200411;10;20,82;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200411;11;19,52;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200411;12;15,00;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
20200411;13;12,33;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
20200411;14;9,90;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200411;15;8,29;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
20200411;16;10,00;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200411;17;15,00;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
20200411;18;20,00;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200411;19;29,11;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
20200411;20;38,00;35;35;35;43;43;43;35;43;43;43;35;43;43;43;35;43;35;35;35
20200411;21;42,83;39;39;39;47;47;47;39;47;53;47;39;47;47;53;39;47;39;39;39
20200411;22;37,89;35;35;35;43;43;43;35;43;43;43;35;43;43;43;35;43;35;35;35
20200411;23;31,41;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
20200411;24;28,32;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200412;1;25,60;25;25;25;26;26;26;25;26;26;26;25;26;26;26;25;26;25;25;25
20200412;2;22,94;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
20200412;3;21,07;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
20200412;4;19,89;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200412;5;19,00;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200412;6;19,87;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200412;7;19,00;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200412;8;16,00;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
20200412;9;14,06;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
20200412;10;9,99;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200412;11;5,18;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
20200412;12;4,93;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
20200412;13;4,98;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
20200412;14;0,10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20200412;15;0,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20200412;16;0,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20200412;17;3,00;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
20200412;18;6,99;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
20200412;19;19,87;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200412;20;28,80;28;28;28;30;30;30;28;30;30;30;28;30;30;30;28;30;28;28;28
20200412;21;36,29;32;32;32;43;43;43;32;43;43;43;32;43;43;43;32;43;32;32;32
20200412;22;30,08;29;29;29;32;32;32;29;32;32;32;29;32;32;32;29;32;29;29;29
20200412;23;27,53;27;27;27;28;28;28;27;28;28;28;27;28;28;28;27;28;27;27;27
20200412;24;25,00;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200413;1;24,93;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200413;2;19,87;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200413;3;19,00;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200413;4;19,00;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200413;5;14,99;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
20200413;6;19,87;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200413;7;16,00;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
20200413;8;12,00;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
20200413;9;10,00;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200413;10;10,00;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200413;11;5,02;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
20200413;12;3,49;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
20200413;13;0,51;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
20200413;14;0,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20200413;15;0,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20200413;16;0,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20200413;17;3,00;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
20200413;18;10,00;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
20200413;19;15,20;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15
20200413;20;26,22;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
20200413;21;33,00;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33
20200413;22;28,27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
20200413;23;24,99;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200413;24;19,87;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
20200414;1;25,27;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
20200414;2;19,33;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
20200414;3;18,01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
20200414;4;17,59;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
20200414;5;17,59;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
20200414;6;18,90;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
