"   Data/Date
(YYYYMMDD)";"Ora
Hour";PUN;AUST;BRNN;CALB;CNOR;COAC;CORS;CSUD;E_CO;E_NE;E_NW;E_SD;FOGN;FRAN;GREC;MFTV;NORD;PRGP;ROSN;SARD;SICI;SLOV;SUD;SVIZ;TBRV
20081218;22;88,31;0,00;83,00;83,00;83,00;130,00;130,00;83,00;130,00;83,00;83,00;83,00;83,00;0,00;0,00;83,00;83,00;133,00;83,00;130,00;133,00;0,00;83,00;0,00;83,00
20081218;23;78,52;0,00;78,05;78,05;78,05;90,00;90,00;78,05;90,00;78,05;78,05;78,05;78,05;0,00;0,00;78,05;78,05;78,05;78,05;90,00;78,05;0,00;78,05;0,00;78,05
20081218;24;70,30;0,00;70,00;70,00;70,00;77,60;77,60;70,00;77,60;70,00;70,00;70,00;70,00;0,00;0,00;70,00;70,00;69,95;70,00;77,60;69,95;0,00;70,00;0,00;70,00
20081219;1;65,00;0,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;0,00;0,00;65,00;65,00;65,00;65,00;65,00;65,00;0,00;65,00;0,00;65,00
20081219;2;51,10;0,00;51,10;51,10;51,10;51,10;51,10;51,10;51,10;51,10;51,10;51,10;51,10;0,00;0,00;51,10;51,10;51,10;51,10;51,10;51,10;0,00;51,10;0,00;51,10
20081219;3;37,00;0,00;37,00;37,00;37,00;37,00;37,00;37,00;37,00;37,00;37,00;37,00;37,00;0,00;0,00;37,00;37,00;37,00;37,00;37,00;37,00;0,00;37,00;0,00;37,00
20081219;4;33,00;0,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;0,00;0,00;33,00;33,00;33,00;33,00;33,00;33,00;0,00;33,00;0,00;33,00
20081219;5;35,00;0,00;35,00;35,00;35,00;35,00;35,00;35,00;35,00;35,00;35,00;35,00;35,00;0,00;0,00;35,00;35,00;35,00;35,00;35,00;35,00;0,00;35,00;0,00;35,00
20081219;6;45,26;0,00;45,26;45,26;45,26;45,26;45,26;45,26;45,26;45,26;45,26;45,26;45,26;0,00;0,00;45,26;45,26;45,26;45,26;45,26;45,26;0,00;45,26;0,00;45,26
20081219;7;65,82;0,00;65,00;65,00;65,00;87,01;87,01;65,00;87,01;65,00;65,00;65,00;65,00;0,00;0,00;65,00;65,00;65,00;65,00;87,01;65,00;0,00;65,00;0,00;65,00
20081219;8;89,86;0,00;87,00;87,00;87,00;130,01;87,00;87,00;130,01;87,00;87,00;87,00;87,00;0,00;0,00;87,00;87,00;110,00;87,00;130,01;110,00;0,00;87,00;0,00;87,00
20081219;9;96,83;0,00;92,64;92,64;92,64;135,01;92,64;92,64;135,01;92,64;92,64;92,64;92,64;0,00;0,00;92,64;92,64;138,55;92,64;135,01;138,55;0,00;92,64;0,00;92,64
20081219;10;103,17;0,00;99,27;99,27;99,27;140,01;99,27;99,27;140,01;99,27;99,27;99,27;99,27;0,00;0,00;99,27;99,27;141,85;99,27;140,01;141,85;0,00;99,27;0,00;99,27
20081219;11;97,57;0,00;93,18;93,18;93,18;140,01;93,18;93,18;140,01;93,18;93,18;93,18;93,18;0,00;0,00;93,18;93,18;141,85;93,18;140,01;141,85;0,00;93,18;0,00;93,18
20081219;12;98,60;0,00;94,36;94,36;94,36;140,01;94,36;94,36;140,01;94,36;94,36;94,36;94,36;0,00;0,00;94,36;94,36;141,85;94,36;140,01;141,85;0,00;94,36;0,00;94,36
20081219;13;91,99;0,00;87,00;87,00;87,00;135,01;87,00;87,00;135,01;87,00;87,00;87,00;87,00;0,00;0,00;87,00;87,00;141,85;87,00;135,01;141,85;0,00;87,00;0,00;87,00
20081219;14;87,05;0,00;82,00;82,00;82,00;130,01;82,00;82,00;130,01;82,00;82,00;82,00;82,00;0,00;0,00;82,00;82,00;138,55;82,00;130,01;138,55;0,00;82,00;0,00;82,00
20081219;15;91,54;0,00;87,00;87,00;87,00;130,01;87,00;87,00;130,01;87,00;87,00;87,00;87,00;0,00;0,00;87,00;87,00;138,55;87,00;130,01;138,55;0,00;87,00;0,00;87,00
20081219;16;96,19;0,00;91,90;91,90;91,90;130,01;91,90;91,90;130,01;91,90;91,90;91,90;91,90;0,00;0,00;91,90;91,90;141,85;91,90;130,01;141,85;0,00;91,90;0,00;91,90
20081219;17;113,76;0,00;103,78;103,78;103,78;145,01;103,78;103,78;145,01;103,78;103,78;103,78;103,78;0,00;0,00;103,78;103,78;242,05;103,78;145,01;242,05;0,00;103,78;0,00;103,78
20081219;18;109,56;0,00;99,27;99,27;99,27;183,00;183,00;99,27;183,00;96,00;96,00;99,27;99,27;0,00;0,00;96,00;96,00;242,10;99,27;183,00;242,10;0,00;99,27;0,00;96,00
20081219;19;103,13;0,00;99,27;99,27;99,27;183,00;183,00;99,27;183,00;94,00;94,00;99,27;99,27;0,00;0,00;94,00;94,00;157,01;99,27;183,00;157,01;0,00;99,27;0,00;94,00
20081219;20;104,57;0,00;92,48;92,48;92,48;183,00;183,00;92,48;183,00;89,90;89,90;92,48;92,48;0,00;0,00;89,90;89,90;242,05;92,48;183,00;242,05;0,00;92,48;0,00;89,90
20081219;21;102,49;0,00;88,00;88,00;88,00;183,00;183,00;88,00;183,00;88,00;88,00;88,00;88,00;0,00;0,00;88,00;88,00;242,10;88,00;183,00;242,10;0,00;88,00;0,00;88,00
20081219;22;88,80;0,00;80,00;80,00;80,00;183,00;183,00;80,00;183,00;80,00;80,00;80,00;80,00;0,00;0,00;80,00;80,00;148,00;80,00;183,00;148,00;0,00;80,00;0,00;80,00
20081219;23;83,87;0,00;78,93;78,93;78,93;183,00;183,00;78,93;183,00;78,93;78,93;78,93;78,93;0,00;0,00;78,93;78,93;90,88;78,93;183,00;90,88;0,00;78,93;0,00;78,93
20081219;24;77,17;0,00;75,75;75,75;75,75;90,01;90,01;75,75;90,01;75,75;75,75;75,75;75,75;0,00;0,00;75,75;75,75;87,88;75,75;90,01;87,88;0,00;75,75;0,00;75,75
20081220;1;76,20;0,00;76,20;76,20;76,20;76,20;76,20;76,20;76,20;76,20;76,20;76,20;76,20;0,00;0,00;76,20;76,20;76,20;76,20;76,20;76,20;0,00;76,20;0,00;76,20
20081220;2;40,59;0,00;40,59;40,59;40,59;40,59;40,59;40,59;40,59;40,59;40,59;40,59;40,59;0,00;0,00;40,59;40,59;40,59;40,59;40,59;40,59;0,00;40,59;0,00;40,59
20081220;3;30,00;0,00;30,00;30,00;30,00;30,00;30,00;30,00;30,00;30,00;30,00;30,00;30,00;0,00;0,00;30,00;30,00;30,00;30,00;30,00;30,00;0,00;30,00;0,00;30,00
20081220;4;29,55;0,00;29,55;29,55;29,55;29,55;29,55;29,55;29,55;29,55;29,55;29,55;29,55;0,00;0,00;29,55;29,55;29,55;29,55;29,55;29,55;0,00;29,55;0,00;29,55
20081220;5;29,50;0,00;29,50;29,50;29,50;29,50;29,50;29,50;29,50;29,50;29,50;29,50;29,50;0,00;0,00;29,50;29,50;29,50;29,50;29,50;29,50;0,00;29,50;0,00;29,50
20081220;6;29,53;0,00;29,53;29,53;29,53;29,53;29,53;29,53;29,53;29,53;29,53;29,53;29,53;0,00;0,00;29,53;29,53;29,53;29,53;29,53;29,53;0,00;29,53;0,00;29,53
20081220;7;61,50;0,00;61,50;61,50;61,50;61,50;61,50;61,50;61,50;61,50;61,50;61,50;61,50;0,00;0,00;61,50;61,50;61,50;61,50;61,50;61,50;0,00;61,50;0,00;61,50
20081220;8;82,85;0,00;82,50;82,50;82,50;82,50;82,50;82,50;82,50;82,50;82,50;82,50;82,50;0,00;0,00;82,50;82,50;87,88;82,50;82,50;87,88;0,00;82,50;0,00;82,50
20081220;9;95,78;0,00;92,48;92,48;92,48;95,20;95,20;92,48;95,20;92,48;92,48;92,48;92,48;0,00;0,00;92,48;92,48;138,55;92,48;95,20;138,55;0,00;92,48;0,00;92,48
20081220;10;106,63;0,00;103,94;103,94;103,94;105,20;105,20;103,94;105,20;103,94;103,94;103,94;103,94;0,00;0,00;103,94;103,94;141,85;103,94;105,20;141,85;0,00;103,94;0,00;103,94
20081220;11;105,92;0,00;103,50;103,50;103,50;103,66;103,66;103,50;103,66;103,50;103,50;103,50;103,50;0,00;0,00;103,50;103,50;138,55;103,50;103,66;138,55;0,00;103,50;0,00;103,50
20081220;12;102,27;0,00;99,46;99,46;99,46;103,20;103,20;99,46;103,20;99,46;99,46;99,46;99,46;0,00;0,00;99,46;99,46;138,55;99,46;103,20;138,55;0,00;99,46;0,00;99,46
20081220;13;89,02;0,00;85,00;85,00;85,00;90,35;90,35;85,00;90,35;85,00;85,00;85,00;85,00;0,00;0,00;85,00;85,00;138,55;85,00;90,35;138,55;0,00;85,00;0,00;85,00
20081220;14;83,24;0,00;79,51;79,51;79,51;79,51;79,51;79,51;79,51;79,51;79,51;79,51;79,51;0,00;0,00;79,51;79,51;130,00;79,51;79,51;130,00;0,00;79,51;0,00;79,51
20081220;15;81,92;0,00;78,43;78,43;78,43;78,43;78,43;78,43;78,43;78,43;78,43;78,43;78,43;0,00;0,00;78,43;78,43;124,75;78,43;78,43;124,75;0,00;78,43;0,00;78,43
20081220;16;82,94;0,00;79,00;79,00;79,00;79,00;79,00;79,00;79,00;79,00;79,00;79,00;79,00;0,00;0,00;79,00;79,00;130,77;79,00;79,00;130,77;0,00;79,00;0,00;79,00
20081220;17;90,84;0,00;83,00;83,00;83,00;83,00;83,00;83,00;83,00;83,00;83,00;83,00;83,00;0,00;0,00;83,00;83,00;185,00;83,00;83,00;185,00;0,00;83,00;0,00;83,00
20081220;18;132,88;0,00;118,75;118,75;118,75;134,00;134,00;118,75;134,00;118,75;118,75;118,75;118,75;0,00;0,00;118,75;118,75;300,00;118,75;134,00;300,00;0,00;118,75;0,00;118,75
20081220;19;150,70;0,00;138,88;138,88;138,88;139,00;139,00;138,88;139,00;138,88;138,88;138,88;138,88;0,00;0,00;138,88;138,88;300,00;138,88;139,00;300,00;0,00;138,88;0,00;138,88
20081220;20;139,12;0,00;130,88;130,88;130,88;131,00;131,00;130,88;131,00;130,88;130,88;130,88;130,88;0,00;0,00;130,88;130,88;242,10;130,88;131,00;242,10;0,00;130,88;0,00;130,88
20081220;21;126,33;0,00;116,75;116,75;116,75;117,00;117,00;116,75;117,00;116,75;116,75;116,75;116,75;0,00;0,00;116,75;116,75;242,05;116,75;117,00;242,05;0,00;116,75;0,00;116,75
20081220;22;96,17;0,00;91,64;91,64;91,64;91,64;91,64;91,64;91,64;91,64;91,64;91,64;91,64;0,00;0,00;91,64;91,64;150,77;91,64;91,64;150,77;0,00;91,64;0,00;91,64
20081220;23;81,51;0,00;80,00;80,00;80,00;84,20;84,20;80,00;84,20;80,00;80,00;80,00;80,00;0,00;0,00;80,00;80,00;97,55;80,00;84,20;97,55;0,00;80,00;0,00;80,00
20081220;24;74,68;0,00;74,68;74,68;74,68;74,68;74,68;74,68;74,68;74,68;74,68;74,68;74,68;0,00;0,00;74,68;74,68;74,68;74,68;74,68;74,68;0,00;74,68;0,00;74,68
20081221;1;35,93;0,00;35,93;35,93;35,93;35,93;35,93;35,93;35,93;35,93;35,93;35,93;35,93;0,00;0,00;35,93;35,93;35,93;35,93;35,93;35,93;0,00;35,93;0,00;35,93
20081221;2;29,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;29,00;0,00;29,00
20081221;3;29,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;29,00;0,00;29,00
20081221;4;29,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;29,00;0,00;29,00
20081221;5;21,91;0,00;21,00;21,00;21,00;29,00;29,00;21,00;29,00;21,00;21,00;21,00;21,00;0,00;0,00;21,00;21,00;29,00;21,00;29,00;29,00;0,00;21,00;0,00;21,00
20081221;6;21,91;0,00;21,00;21,00;21,00;29,00;29,00;21,00;29,00;21,00;21,00;21,00;21,00;0,00;0,00;21,00;21,00;29,00;21,00;29,00;29,00;0,00;21,00;0,00;21,00
20081221;7;21,95;0,00;21,00;21,00;21,00;29,00;29,00;21,00;29,00;21,00;21,00;21,00;21,00;0,00;0,00;21,00;21,00;29,65;21,00;29,00;29,65;0,00;21,00;0,00;21,00
20081221;8;30,85;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;55,65;29,00;29,00;55,65;0,00;29,00;0,00;29,00
20081221;9;34,56;0,00;30,30;30,30;30,30;30,30;30,30;30,30;30,30;30,30;30,30;30,30;30,30;0,00;0,00;30,30;30,30;86,88;30,30;30,30;86,88;0,00;30,30;0,00;30,30
20081221;10;83,56;0,00;79,88;79,88;79,88;79,94;79,94;79,88;79,94;79,88;79,88;79,88;79,88;0,00;0,00;79,88;79,88;126,75;79,88;79,94;126,75;0,00;79,88;0,00;79,88
20081221;11;86,26;0,00;84,60;84,60;84,60;84,94;84,94;84,60;84,94;84,60;84,60;84,60;84,60;0,00;0,00;84,60;84,60;105,22;84,60;84,94;105,22;0,00;84,60;0,00;84,60
20081221;12;90,81;0,00;89,55;89,55;89,55;89,94;89,94;89,55;89,94;89,55;89,55;89,55;89,55;0,00;0,00;89,55;89,55;105,32;89,55;89,94;105,32;0,00;89,55;0,00;89,55
20081221;13;89,30;0,00;85,55;85,55;85,55;89,94;89,94;85,55;89,94;85,55;85,55;85,55;85,55;0,00;0,00;85,55;85,55;130,00;85,55;89,94;130,00;0,00;85,55;0,00;85,55
20081221;14;81,02;0,00;78,91;78,91;78,91;78,91;78,91;78,91;78,91;78,91;78,91;78,91;78,91;0,00;0,00;78,91;78,91;105,14;78,91;78,91;105,14;0,00;78,91;0,00;78,91
20081221;15;79,97;0,00;78,50;78,50;78,50;78,50;78,50;78,50;78,50;78,50;78,50;78,50;78,50;0,00;0,00;78,50;78,50;97,04;78,50;78,50;97,04;0,00;78,50;0,00;78,50
20081221;16;79,06;0,00;77,91;77,91;77,91;77,91;77,91;77,91;77,91;77,91;77,91;77,91;77,91;0,00;0,00;77,91;77,91;92,30;77,91;77,91;92,30;0,00;77,91;0,00;77,91
20081221;17;83,62;0,00;79,61;79,61;79,61;79,61;79,61;79,61;79,61;79,61;79,61;79,61;79,61;0,00;0,00;79,61;79,61;130,00;79,61;79,61;130,00;0,00;79,61;0,00;79,61
20081221;18;98,09;0,00;95,00;95,00;95,00;95,00;95,00;95,00;95,00;94,83;94,83;95,00;95,00;0,00;0,00;94,83;94,83;135,21;95,00;95,00;135,21;0,00;95,00;0,00;94,83
20081221;19;122,10;0,00;119,88;119,88;119,88;120,00;120,00;119,88;120,00;119,83;119,83;119,88;119,88;0,00;0,00;119,83;119,83;149,20;119,88;120,00;149,20;0,00;119,88;0,00;119,83
20081221;20;127,31;0,00;124,88;124,88;124,88;125,00;125,00;124,88;125,00;124,84;124,84;124,88;124,88;0,00;0,00;124,84;124,84;157,10;124,88;125,00;157,10;0,00;124,88;0,00;124,84
20081221;21;122,09;0,00;119,83;119,83;119,83;120,00;120,00;119,83;120,00;119,83;119,83;119,83;119,83;0,00;0,00;119,83;119,83;149,14;119,83;120,00;149,14;0,00;119,83;0,00;119,83
20081221;22;100,33;0,00;98,82;98,82;98,82;98,94;98,94;98,82;98,94;98,82;98,82;98,82;98,82;0,00;0,00;98,82;98,82;118,24;98,82;98,94;118,24;0,00;98,82;0,00;98,82
20081221;23;74,89;0,00;74,88;74,88;74,88;74,94;74,94;74,88;74,94;74,88;74,88;74,88;74,88;0,00;0,00;74,88;74,88;75,00;74,88;74,94;75,00;0,00;74,88;0,00;74,88
20081221;24;61,95;0,00;61,23;61,23;61,23;61,23;61,23;61,23;61,23;61,23;61,23;61,23;61,23;0,00;0,00;61,23;61,23;70,50;61,23;61,23;70,50;0,00;61,23;0,00;61,23
20081222;1;29,54;0,00;29,54;29,54;29,54;29,54;29,54;29,54;29,54;29,54;29,54;29,54;29,54;0,00;0,00;29,54;29,54;29,54;29,54;29,54;29,54;0,00;29,54;0,00;29,54
20081222;2;29,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;29,00;0,00;29,00
20081222;3;29,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;29,00;0,00;29,00
20081222;4;21,54;0,00;21,00;21,00;21,00;21,00;21,00;21,00;21,00;21,00;21,00;21,00;21,00;0,00;0,00;21,00;21,00;29,00;21,00;21,00;29,00;0,00;21,00;0,00;21,00
20081222;5;29,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;29,00;0,00;29,00
20081222;6;29,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;29,00;0,00;29,00
20081222;7;60,00;0,00;60,00;60,00;60,00;60,00;60,00;60,00;60,00;60,00;60,00;60,00;60,00;0,00;0,00;60,00;60,00;60,00;60,00;60,00;60,00;0,00;60,00;0,00;60,00
20081222;8;84,20;0,00;84,00;84,00;84,00;89,45;89,45;84,00;89,45;84,00;84,00;84,00;84,00;0,00;0,00;84,00;84,00;84,00;84,00;89,45;84,00;0,00;84,00;0,00;84,00
20081222;9;92,68;0,00;92,39;92,39;92,39;92,39;92,39;92,39;92,39;92,39;92,39;92,39;92,39;0,00;0,00;92,39;92,39;97,25;92,39;92,39;97,25;0,00;92,39;0,00;92,39
20081222;10;102,10;0,00;101,40;101,40;101,40;101,40;101,40;101,40;101,40;99,38;99,38;101,40;101,40;0,00;0,00;99,38;99,38;130,00;101,40;101,40;130,00;0,00;101,40;0,00;99,38
20081222;11;95,69;0,00;95,03;95,03;95,03;95,03;95,03;95,03;95,03;95,03;95,03;95,03;95,03;0,00;0,00;95,03;95,03;105,55;95,03;95,03;105,55;0,00;95,03;0,00;95,03
20081222;12;93,78;0,00;93,53;93,53;93,53;94,11;94,11;93,53;94,11;93,53;93,53;93,53;93,53;0,00;0,00;93,53;93,53;97,10;93,53;94,11;97,10;0,00;93,53;0,00;93,53
20081222;13;88,48;0,00;92,00;92,00;92,00;92,00;92,00;92,00;92,00;85,00;85,00;92,00;92,00;0,00;0,00;85,00;85,00;94,88;92,00;92,00;94,88;0,00;92,00;0,00;85,00
20081222;14;84,30;0,00;83,85;83,85;83,85;83,85;83,85;83,85;83,85;83,85;83,85;83,85;83,85;0,00;0,00;83,85;83,85;90,88;83,85;83,85;90,88;0,00;83,85;0,00;83,85
20081222;15;90,00;0,00;89,78;89,78;89,78;89,78;89,78;89,78;89,78;89,78;89,78;89,78;89,78;0,00;0,00;89,78;89,78;93,25;89,78;89,78;93,25;0,00;89,78;0,00;89,78
20081222;16;92,18;0,00;93,00;93,00;93,00;93,00;93,00;93,00;93,00;91,00;91,00;93,00;93,00;0,00;0,00;91,00;91,00;97,04;93,00;93,00;97,04;0,00;93,00;0,00;91,00
20081222;17;106,33;0,00;120,00;120,00;120,00;120,00;120,00;120,00;120,00;93,10;93,10;120,00;120,00;0,00;0,00;93,10;93,10;130,00;120,00;120,00;130,00;0,00;120,00;0,00;93,10
20081222;18;123,49;0,00;166,00;166,00;166,00;166,00;166,00;166,00;166,00;85,00;85,00;166,00;166,00;0,00;0,00;85,00;85,00;166,00;166,00;166,00;166,00;0,00;166,00;0,00;85,00
20081222;19;123,88;0,00;166,00;166,00;166,00;166,00;166,00;166,00;166,00;85,36;85,36;166,00;166,00;0,00;0,00;85,36;85,36;166,00;166,00;166,00;166,00;0,00;166,00;0,00;85,36
20081222;20;120,45;0,00;145,00;145,00;145,00;145,00;145,00;145,00;145,00;97,44;97,44;145,00;145,00;0,00;0,00;97,44;97,44;145,00;145,00;145,00;145,00;0,00;145,00;0,00;97,44
20081222;21;106,87;0,00;130,00;130,00;130,00;130,00;130,00;130,00;130,00;85,00;85,00;130,00;130,00;0,00;0,00;85,00;85,00;130,00;130,00;130,00;130,00;0,00;130,00;0,00;85,00
20081222;22;102,09;0,00;120,00;120,00;120,00;120,00;120,00;120,00;120,00;85,22;85,22;120,00;120,00;0,00;0,00;85,22;85,22;120,00;120,00;120,00;120,00;0,00;120,00;0,00;85,22
20081222;23;84,97;0,00;90,00;90,00;90,00;98,00;98,00;90,00;98,00;78,55;78,55;90,00;90,00;0,00;0,00;78,55;78,55;96,88;90,00;98,00;96,88;0,00;90,00;0,00;78,55
20081222;24;77,17;0,00;76,35;76,35;76,35;76,35;76,35;76,35;76,35;76,35;76,35;76,35;76,35;0,00;0,00;76,35;76,35;87,88;76,35;76,35;87,88;0,00;76,35;0,00;76,35
20081223;1;30,00;0,00;30,00;30,00;30,00;30,00;30,00;30,00;30,00;30,00;30,00;30,00;30,00;0,00;0,00;30,00;30,00;30,00;30,00;30,00;30,00;0,00;30,00;0,00;30,00
20081223;2;29,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;29,00;0,00;29,00
20081223;3;29,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;29,00;0,00;29,00
20081223;4;29,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;29,00;0,00;29,00
20081223;5;29,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;29,00;0,00;29,00
20081223;6;29,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;29,00;0,00;29,00
20081223;7;62,42;0,00;63,00;63,00;63,00;63,00;63,00;63,00;63,00;63,00;63,00;63,00;63,00;0,00;0,00;63,00;63,00;53,32;63,00;63,00;53,32;0,00;63,00;0,00;63,00
20081223;8;83,11;0,00;83,30;83,30;83,30;83,80;83,80;83,30;83,80;83,30;83,30;83,30;83,30;0,00;0,00;83,30;83,30;79,65;83,30;83,80;79,65;0,00;83,30;0,00;83,30
20081223;9;89,05;0,00;88,84;88,84;88,84;94,84;94,84;88,84;94,84;88,84;88,84;88,84;88,84;0,00;0,00;88,84;88,84;88,84;88,84;94,84;88,84;0,00;88,84;0,00;88,84
20081223;10;99,16;0,00;98,18;98,18;98,18;120,00;120,00;98,18;120,00;98,18;98,18;98,18;98,18;0,00;0,00;98,18;98,18;101,50;98,18;120,00;101,50;0,00;98,18;0,00;98,18
20081223;11;92,69;0,00;92,05;92,05;92,05;104,25;104,25;92,05;104,25;92,05;92,05;92,05;92,05;0,00;0,00;92,05;92,05;95,40;92,05;104,25;95,40;0,00;92,05;0,00;92,05
20081223;12;90,71;0,00;89,98;89,98;89,98;104,25;104,25;89,98;104,25;89,98;89,98;89,98;89,98;0,00;0,00;89,98;89,98;93,73;89,98;104,25;93,73;0,00;89,98;0,00;89,98
20081223;13;80,51;0,00;80,00;80,00;80,00;93,85;93,85;80,00;93,85;80,00;80,00;80,00;80,00;0,00;0,00;80,00;80,00;80,00;80,00;93,85;80,00;0,00;80,00;0,00;80,00
20081223;14;80,07;0,00;79,94;79,94;79,94;83,65;83,65;79,94;83,65;79,94;79,94;79,94;79,94;0,00;0,00;79,94;79,94;79,94;79,94;83,65;79,94;0,00;79,94;0,00;79,94
20081223;15;80,40;0,00;80,00;80,00;80,00;91,63;91,63;80,00;91,63;80,00;80,00;80,00;80,00;0,00;0,00;80,00;80,00;80,00;80,00;91,63;80,00;0,00;80,00;0,00;80,00
20081223;16;80,51;0,00;80,00;80,00;80,00;94,85;94,85;80,00;94,85;80,00;80,00;80,00;80,00;0,00;0,00;80,00;80,00;80,00;80,00;94,85;80,00;0,00;80,00;0,00;80,00
20081223;17;89,75;0,00;89,75;89,75;89,75;120,00;120,00;89,75;120,00;84,00;84,00;89,75;89,75;0,00;0,00;84,00;84,00;120,20;89,75;120,00;120,20;0,00;89,75;0,00;84,00
20081223;18;95,92;0,00;93,18;93,18;93,18;167,85;167,85;93,18;167,85;84,00;84,00;93,18;93,18;0,00;0,00;84,00;84,00;166,18;93,18;167,85;166,18;0,00;93,18;0,00;84,00
20081223;19;96,01;0,00;93,18;93,18;93,18;167,85;167,85;93,18;167,85;85,00;85,00;93,18;93,18;0,00;0,00;85,00;85,00;157,02;93,18;167,85;157,02;0,00;93,18;0,00;85,00
20081223;20;100,86;0,00;101,40;101,40;101,40;146,85;146,85;101,40;146,85;91,00;91,00;101,40;101,40;0,00;0,00;91,00;91,00;145,20;101,40;146,85;145,20;0,00;101,40;0,00;91,00
20081223;21;90,06;0,00;85,00;85,00;85,00;131,85;131,85;85,00;131,85;85,00;85,00;85,00;85,00;0,00;0,00;85,00;85,00;130,09;85,00;131,85;130,09;0,00;85,00;0,00;85,00
20081223;22;84,39;0,00;79,92;79,92;79,92;120,00;120,00;79,92;120,00;79,92;79,92;79,92;79,92;0,00;0,00;79,92;79,92;120,15;79,92;120,00;120,15;0,00;79,92;0,00;79,92
20081223;23;75,27;0,00;74,57;74,57;74,57;91,85;91,85;74,57;91,85;74,57;74,57;74,57;74,57;0,00;0,00;74,57;74,57;74,65;74,57;91,85;74,65;0,00;74,57;0,00;74,57
20081223;24;66,67;0,00;66,00;66,00;66,00;76,15;76,15;66,00;76,15;66,00;66,00;66,00;66,00;0,00;0,00;66,00;66,00;69,59;66,00;76,15;69,59;0,00;66,00;0,00;66,00
20081224;1;70,00;0,00;70,00;70,00;70,00;70,00;70,00;70,00;70,00;70,00;70,00;70,00;70,00;0,00;0,00;70,00;70,00;70,00;70,00;70,00;70,00;0,00;70,00;0,00;70,00
20081224;2;29,61;0,00;29,61;29,61;29,61;29,61;29,61;29,61;29,61;29,61;29,61;29,61;29,61;0,00;0,00;29,61;29,61;29,61;29,61;29,61;29,61;0,00;29,61;0,00;29,61
20081224;3;29,51;0,00;29,00;29,00;29,00;40,45;40,45;29,00;40,45;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;40,45;29,00;0,00;29,00;0,00;29,00
20081224;4;29,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;29,00;29,00;0,00;29,00;0,00;29,00
20081224;5;21,93;0,00;20,50;20,50;20,50;40,45;40,45;20,50;40,45;20,50;20,50;20,50;20,50;0,00;0,00;20,50;20,50;29,00;20,50;40,45;29,00;0,00;20,50;0,00;20,50
20081224;6;21,92;0,00;20,50;20,50;20,50;40,45;40,45;20,50;40,45;20,50;20,50;20,50;20,50;0,00;0,00;20,50;20,50;29,00;20,50;40,45;29,00;0,00;20,50;0,00;20,50
20081224;7;30,48;0,00;29,00;29,00;29,00;62,70;62,70;29,00;62,70;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,60;29,00;62,70;29,60;0,00;29,00;0,00;29,00
