"   Data/Date
(YYYYMMDD)";"Ora
Hour";PUN;AUST;BRNN;BSP;CNOR;COAC;CORS;CSUD;FOGN;FRAN;GREC;NORD;PRGP;ROSN;SARD;SICI;SLOV;SUD;SVIZ
20130720;8;62,94;59,97;59,97;33,37;59,97;59,97;59,97;59,97;59,97;59,97;59,97;59,97;105,01;59,97;59,97;105,01;59,97;59,97;59,97
20130720;9;68,01;63,57;63,57;38,43;63,57;63,57;63,57;63,57;63,57;63,57;63,57;63,57;130,02;63,57;63,57;130,02;63,57;63,57;63,57
20130720;10;67,61;63,11;63,11;43,10;63,11;63,11;63,11;63,11;63,11;63,11;63,11;63,11;130,02;63,11;63,11;130,02;63,11;63,11;63,11
20130720;11;63,74;58,83;58,83;52,11;58,83;58,83;58,83;58,83;58,83;58,83;58,83;58,83;130,01;58,83;58,83;130,01;58,83;58,83;58,83
20130720;12;56,27;50,73;50,73;50,73;50,73;50,73;50,73;50,73;50,73;50,73;50,73;50,73;130,00;50,73;50,73;130,00;50,73;50,73;50,73
20130720;13;44,93;42,50;42,50;42,50;42,50;42,50;42,50;42,50;42,50;42,50;42,50;42,50;76,50;42,50;42,50;76,50;42,50;42,50;42,50
20130720;14;34,59;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;33,00;55,01;33,00;33,00;55,01;33,00;33,00;33,00
20130720;15;34,30;32,68;32,68;32,68;32,68;32,68;32,68;32,68;32,68;32,68;32,68;32,68;55,01;32,68;32,68;55,01;32,68;32,68;32,68
20130720;16;44,57;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;76,50;42,09;42,09;76,50;42,09;42,09;42,09
20130720;17;60,50;57,62;57,62;48,64;57,62;57,62;57,62;57,62;57,62;57,62;57,62;57,62;97,01;57,62;57,62;97,01;57,62;57,62;57,62
20130720;18;65,93;63,17;63,17;43,10;63,17;63,17;63,17;63,17;63,17;63,17;63,17;63,17;100,02;63,17;63,17;100,02;63,17;63,17;63,17
20130720;19;71,92;68,00;68,00;49,00;68,00;68,00;68,00;68,00;68,00;68,00;68,00;68,00;121,02;68,00;68,00;121,02;68,00;68,00;68,00
20130720;20;81,00;74,44;74,44;48,36;74,44;74,44;74,44;74,44;74,44;74,44;74,44;74,44;164,02;74,44;74,44;164,02;74,44;74,44;74,44
20130720;21;84,41;77,75;77,75;49,00;77,75;77,75;77,75;77,75;77,75;77,75;77,75;77,75;164,02;77,75;77,75;164,02;77,75;77,75;77,75
20130720;22;89,17;83,07;83,07;54,46;83,07;83,07;83,07;83,07;83,07;83,07;83,07;83,07;164,02;83,07;83,07;164,02;83,07;83,07;83,07
20130720;23;74,06;70,12;70,12;56,07;70,12;70,12;70,12;70,12;70,12;70,12;70,12;70,12;121,02;70,12;70,12;121,02;70,12;70,12;70,12
20130720;24;70,56;68,00;68,00;44,14;68,00;68,00;68,00;68,00;68,00;68,00;68,00;68,00;101,02;68,00;68,00;101,02;68,00;68,00;68,00
20130721;1;75,68;71,57;82,02;32,00;71,57;82,02;82,02;82,02;82,02;71,57;82,02;71,57;82,02;82,02;82,02;82,02;71,57;82,02;71,57
20130721;2;67,23;66,00;66,00;28,00;66,00;66,00;66,00;66,00;66,00;66,00;66,00;66,00;82,02;66,00;66,00;82,02;66,00;66,00;66,00
20130721;3;63,62;62,12;62,12;26,48;62,12;62,12;62,12;62,12;62,12;62,12;62,12;62,12;82,01;62,12;62,12;82,01;62,12;62,12;62,12
20130721;4;63,80;62,35;62,35;24,53;62,35;62,35;62,35;62,35;62,35;62,35;62,35;62,35;82,01;62,35;62,35;82,01;62,35;62,35;62,35
20130721;5;61,67;60,07;60,07;26,00;60,07;60,07;60,07;60,07;60,07;60,07;60,07;60,07;82,00;60,07;60,07;82,00;60,07;60,07;60,07
20130721;6;62,49;60,94;60,94;25,00;60,94;60,94;60,94;60,94;60,94;60,94;60,94;60,94;82,00;60,94;60,94;82,00;60,94;60,94;60,94
20130721;7;59,58;57,84;57,84;26,22;57,84;57,84;57,84;57,84;57,84;57,84;57,84;57,84;82,01;57,84;57,84;82,01;57,84;57,84;57,84
20130721;8;58,68;55,06;55,06;55,06;55,06;55,06;55,06;55,06;55,06;55,06;55,06;55,06;105,01;55,06;55,06;105,01;55,06;55,06;55,06
20130721;9;60,00;54,47;54,47;54,47;54,47;54,47;54,47;54,47;54,47;54,47;54,47;54,47;130,01;54,47;54,47;130,01;54,47;54,47;54,47
20130721;10;48,61;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;42,09;130,00;42,09;42,09;130,00;42,09;42,09;42,09
20130721;11;37,30;29,90;29,90;29,90;29,90;29,90;29,90;29,90;29,90;29,90;29,90;29,90;130,00;29,90;29,90;130,00;29,90;29,90;29,90
20130721;12;33,15;29,10;29,10;29,10;29,10;29,10;29,10;29,10;29,10;29,10;29,10;29,10;84,05;29,10;29,10;84,05;29,10;29,10;29,10
20130721;13;29,78;26,00;26,00;26,00;26,00;26,00;26,00;26,00;26,00;26,00;26,00;26,00;76,50;26,00;26,00;76,50;26,00;26,00;26,00
20130721;14;27,77;23,94;23,94;23,94;23,94;23,94;23,94;23,94;23,94;23,94;23,94;23,94;75,00;23,94;23,94;75,00;23,94;23,94;23,94
20130721;15;24,45;22,00;22,00;22,00;22,00;22,00;22,00;22,00;22,00;22,00;22,00;22,00;55,01;22,00;22,00;55,01;22,00;22,00;22,00
20130721;16;27,22;24,99;24,99;24,99;24,99;24,99;24,99;24,99;24,99;24,99;24,99;24,99;55,01;24,99;24,99;55,01;24,99;24,99;24,99
20130721;17;47,36;45,00;45,00;25,49;45,00;45,00;45,00;45,00;45,00;45,00;45,00;45,00;76,50;45,00;45,00;76,50;45,00;45,00;45,00
20130721;18;61,82;58,70;58,70;29,10;58,70;58,70;58,70;58,70;58,70;58,70;58,70;58,70;100,01;58,70;58,70;100,01;58,70;58,70;58,70
20130721;19;70,10;66,00;66,00;33,43;66,00;66,00;66,00;66,00;66,00;66,00;66,00;66,00;121,02;66,00;66,00;121,02;66,00;66,00;66,00
20130721;20;81,68;75,14;75,14;45,00;75,14;75,14;75,14;75,14;75,14;75,14;75,14;75,14;164,02;75,14;75,14;164,02;75,14;75,14;75,14
20130721;21;90,10;78,48;90,00;47,46;90,00;90,00;90,00;90,00;90,00;78,48;90,00;78,48;164,02;90,00;90,00;164,02;78,48;90,00;78,48
20130721;22;98,60;90,62;96,01;60,00;96,01;96,01;96,01;96,01;96,01;90,62;96,01;90,62;164,02;96,01;96,01;164,02;90,62;96,01;90,62
20130721;23;80,94;75,39;79,95;60,00;79,95;79,95;79,95;79,95;79,95;75,39;79,95;75,39;121,02;79,95;79,95;121,02;75,39;79,95;75,39
20130721;24;74,72;72,42;72,42;55,00;72,42;72,42;72,42;72,42;72,42;72,42;72,42;72,42;101,02;72,42;72,42;101,02;72,42;72,42;72,42
20130722;1;61,39;59,55;59,55;32,70;59,55;59,55;59,55;59,55;59,55;59,55;59,55;59,55;82,02;59,55;59,55;82,02;59,55;59,55;59,55
20130722;2;61,27;59,55;59,55;30,94;59,55;59,55;59,55;59,55;59,55;59,55;59,55;59,55;82,01;59,55;59,55;82,01;59,55;59,55;59,55
20130722;3;52,40;50,00;50,00;29,96;50,00;50,00;50,00;50,00;50,00;50,00;50,00;50,00;82,01;50,00;50,00;82,01;50,00;50,00;50,00
20130722;4;48,30;45,66;45,66;30,40;45,66;45,66;45,66;45,66;45,66;45,66;45,66;45,66;82,00;45,66;45,66;82,00;45,66;45,66;45,66
20130722;5;51,01;49,05;49,05;32,44;49,05;49,05;49,05;49,05;49,05;49,05;49,05;49,05;76,50;49,05;49,05;76,50;49,05;49,05;49,05
20130722;6;57,30;55,99;55,99;34,56;55,99;55,99;55,99;55,99;55,99;55,99;55,99;55,99;75,00;55,99;55,99;75,00;55,99;55,99;55,99
20130722;7;60,85;59,44;59,44;40,80;59,44;59,44;59,44;59,44;59,44;59,44;59,44;59,44;82,00;59,44;59,44;82,00;59,44;59,44;59,44
20130722;8;62,41;59,77;59,77;56,50;59,77;59,77;59,77;59,77;59,77;59,77;59,77;59,77;105,01;59,77;59,77;105,01;59,77;59,77;59,77
20130722;9;70,66;67,00;67,00;57,40;67,00;67,00;67,00;67,00;67,00;67,00;67,00;67,00;130,02;67,00;67,00;130,02;67,00;67,00;67,00
20130722;10;69,79;66,00;66,00;54,53;66,00;66,00;66,00;66,00;66,00;66,00;66,00;66,00;130,02;66,00;66,00;130,02;66,00;66,00;66,00
20130722;11;67,79;64,01;62,09;52,70;64,01;64,01;64,01;64,01;62,09;64,01;62,09;64,01;130,02;62,09;64,01;130,02;64,01;62,09;64,01
20130722;12;66,31;63,00;55,06;56,80;63,00;63,00;63,00;63,00;55,06;63,00;55,06;63,00;130,01;55,06;63,00;130,01;63,00;55,06;63,00
20130722;13;55,41;54,60;33,53;53,00;54,60;54,60;54,60;54,60;33,53;54,60;33,53;54,60;97,01;33,53;54,60;97,01;54,60;33,53;54,60
20130722;14;53,84;52,82;33,53;52,82;52,82;52,82;52,82;52,82;33,53;52,82;33,53;52,82;97,01;33,53;52,82;97,01;52,82;33,53;52,82
20130722;15;60,16;60,19;33,53;56,00;60,19;60,19;60,19;60,19;33,53;60,19;33,53;60,19;97,00;33,53;60,19;97,00;60,19;33,53;60,19
20130722;16;64,34;63,00;55,20;51,19;63,00;63,00;63,00;63,00;55,20;63,00;55,20;63,00;97,01;55,20;63,00;97,01;63,00;55,20;63,00
20130722;17;67,59;65,87;64,11;55,00;65,87;65,87;65,87;65,87;64,11;65,87;64,11;65,87;97,02;64,11;65,87;97,02;65,87;64,11;65,87
20130722;18;68,26;66,15;66,15;54,50;66,15;66,15;66,15;66,15;66,15;66,15;66,15;66,15;100,02;66,15;66,15;100,02;66,15;66,15;66,15
20130722;19;71,36;68,00;68,00;57,08;68,00;68,00;68,00;68,00;68,00;68,00;68,00;68,00;121,02;68,00;68,00;121,02;68,00;68,00;68,00
20130722;20;74,76;68,64;68,64;58,80;68,64;68,64;68,64;68,64;68,64;68,64;68,64;68,64;164,02;68,64;68,64;164,02;68,64;68,64;68,64
20130722;21;77,37;71,00;71,00;62,82;71,00;71,00;71,00;71,00;71,00;71,00;71,00;71,00;164,02;71,00;71,00;164,02;71,00;71,00;71,00
20130722;22;80,23;74,16;74,16;59,60;74,16;74,16;74,16;74,16;74,16;74,16;74,16;74,16;164,02;74,16;74,16;164,02;74,16;74,16;74,16
20130722;23;68,91;65,00;65,00;57,25;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;121,02;65,00;65,00;121,02;65,00;65,00;65,00
20130722;24;67,09;64,50;64,50;46,70;64,50;64,50;64,50;64,50;64,50;64,50;64,50;64,50;101,02;64,50;64,50;101,02;64,50;64,50;64,50
20130723;1;66,09;64,79;64,79;46,50;64,79;64,79;64,79;64,79;64,79;64,79;64,79;64,79;82,02;64,79;64,79;82,02;64,79;64,79;64,79
20130723;2;63,49;62,05;62,05;35,50;62,05;62,05;62,05;62,05;62,05;62,05;62,05;62,05;82,02;62,05;62,05;82,02;62,05;62,05;62,05
20130723;3;61,53;60,01;60,01;34,13;60,01;60,01;60,01;60,01;60,01;60,01;60,01;60,01;82,01;60,01;60,01;82,01;60,01;60,01;60,01
20130723;4;61,49;60,01;60,01;33,00;60,01;60,01;60,01;60,01;60,01;60,01;60,01;60,01;82,01;60,01;60,01;82,01;60,01;60,01;60,01
20130723;5;61,05;59,55;59,55;33,77;59,55;59,55;59,55;59,55;59,55;59,55;59,55;59,55;82,01;59,55;59,55;82,01;59,55;59,55;59,55
20130723;6;61,46;60,01;60,01;38,00;60,01;60,01;60,01;60,01;60,01;60,01;60,01;60,01;82,00;60,01;60,01;82,00;60,01;60,01;60,01
20130723;7;61,36;60,01;60,01;45,74;60,01;60,01;60,01;60,01;60,01;60,01;60,01;60,01;82,01;60,01;60,01;82,01;60,01;60,01;60,01
20130723;8;64,56;62,00;62,00;58,84;62,00;62,00;62,00;62,00;62,00;62,00;62,00;62,00;105,02;62,00;62,00;105,02;62,00;62,00;62,00
20130723;9;73,61;70,09;70,09;60,46;70,09;70,09;70,09;70,09;70,09;70,09;70,09;70,09;130,02;70,09;70,09;130,02;70,09;70,09;70,09
20130723;10;72,19;68,50;68,50;56,31;68,50;68,50;68,50;68,50;68,50;68,50;68,50;68,50;130,02;68,50;68,50;130,02;68,50;68,50;68,50
20130723;11;68,87;64,94;64,94;55,00;64,94;64,94;64,94;64,94;64,94;64,94;64,94;64,94;130,02;64,94;64,94;130,02;64,94;64,94;64,94
20130723;12;66,75;62,72;62,72;58,00;62,72;62,72;62,72;62,72;62,72;62,72;62,72;62,72;130,02;62,72;62,72;130,02;62,72;62,72;62,72
20130723;13;59,89;57,41;57,41;57,41;57,41;57,41;57,41;57,41;57,41;57,41;57,41;57,41;97,01;57,41;57,41;97,01;57,41;57,41;57,41
20130723;14;59,74;57,32;57,32;57,32;57,32;57,32;57,32;57,32;57,32;57,32;57,32;57,32;97,01;57,32;57,32;97,01;57,32;57,32;57,32
20130723;15;64,10;62,05;62,02;56,00;62,05;62,05;62,05;62,05;62,02;62,05;62,02;62,05;97,01;62,02;62,05;97,01;62,05;62,02;62,05
20130723;16;67,74;66,05;64,59;48,00;66,05;66,05;66,05;66,05;64,59;66,05;64,59;66,05;97,01;64,59;66,05;97,01;66,05;64,59;66,05
20130723;17;72,47;70,92;70,92;49,10;70,92;70,92;70,92;70,92;70,92;70,92;70,92;70,92;97,02;70,92;70,92;97,02;70,92;70,92;70,92
20130723;18;76,56;75,00;75,00;53,00;75,00;75,00;75,00;75,00;75,00;75,00;75,00;75,00;100,02;75,00;75,00;100,02;75,00;75,00;75,00
20130723;19;78,83;76,07;76,07;60,00;76,07;76,07;76,07;76,07;76,07;76,07;76,07;76,07;121,02;76,07;76,07;121,02;76,07;76,07;76,07
20130723;20;82,65;77,15;77,15;60,33;77,15;77,15;77,15;77,15;77,15;77,15;77,15;77,15;164,02;77,15;77,15;164,02;77,15;77,15;77,15
20130723;21;82,43;76,50;76,50;64,00;76,50;76,50;76,50;76,50;76,50;76,50;76,50;76,50;164,02;76,50;76,50;164,02;76,50;76,50;76,50
20130723;22;82,06;76,23;76,23;64,99;76,23;76,23;76,23;76,23;76,23;76,23;76,23;76,23;164,02;76,23;76,23;164,02;76,23;76,23;76,23
20130723;23;69,09;65,19;65,19;62,11;65,19;65,19;65,19;65,19;65,19;65,19;65,19;65,19;121,02;65,19;65,19;121,02;65,19;65,19;65,19
20130723;24;67,11;64,50;64,50;46,09;64,50;64,50;64,50;64,50;64,50;64,50;64,50;64,50;101,02;64,50;64,50;101,02;64,50;64,50;64,50
20130724;1;64,95;63,51;63,51;35,47;63,51;63,51;63,51;63,51;63,51;63,51;63,51;63,51;82,02;63,51;63,51;82,02;63,51;63,51;63,51
20130724;2;62,62;61,01;61,01;33,65;61,01;61,01;61,01;61,01;61,01;61,01;61,01;61,01;82,02;61,01;61,01;82,02;61,01;61,01;61,01
20130724;3;62,46;61,01;61,01;31,81;61,01;61,01;61,01;61,01;61,01;61,01;61,01;61,01;82,02;61,01;61,01;82,02;61,01;61,01;61,01
20130724;4;61,96;60,51;60,51;30,71;60,51;60,51;60,51;60,51;60,51;60,51;60,51;60,51;82,01;60,51;60,51;82,01;60,51;60,51;60,51
20130724;5;58,77;57,12;57,12;31,61;57,12;57,12;57,12;57,12;57,12;57,12;57,12;57,12;82,01;57,12;57,12;82,01;57,12;57,12;57,12
20130724;6;61,45;60,00;60,00;33,50;60,00;60,00;60,00;60,00;60,00;60,00;60,00;60,00;82,00;60,00;60,00;82,00;60,00;60,00;60,00
20130724;7;61,37;60,00;60,00;42,52;60,00;60,00;60,00;60,00;60,00;60,00;60,00;60,00;82,02;60,00;60,00;82,02;60,00;60,00;60,00
20130724;8;65,77;63,21;63,21;60,00;63,21;63,21;63,21;63,21;63,21;63,21;63,21;63,21;105,02;63,21;63,21;105,02;63,21;63,21;63,21
20130724;9;74,51;71,00;71,00;64,00;71,00;71,00;71,00;71,00;71,00;71,00;71,00;71,00;130,02;71,00;71,00;130,02;71,00;71,00;71,00
20130724;10;75,99;72,50;72,50;64,00;72,50;72,50;72,50;72,50;72,50;72,50;72,50;72,50;130,02;72,50;72,50;130,02;72,50;72,50;72,50
20130724;11;70,03;66,10;66,10;63,00;66,10;66,10;66,10;66,10;66,10;66,10;66,10;66,10;130,02;66,10;66,10;130,02;66,10;66,10;66,10
20130724;12;68,76;64,78;64,78;64,78;64,78;64,78;64,78;64,78;64,78;64,78;64,78;64,78;130,02;64,78;64,78;130,02;64,78;64,78;64,78
20130724;13;64,26;62,05;62,05;62,05;62,05;62,05;62,05;62,05;62,05;62,05;62,05;62,05;97,01;62,05;62,05;97,01;62,05;62,05;62,05
20130724;14;66,90;64,99;64,50;64,99;64,99;64,99;64,99;64,99;64,50;64,99;64,50;64,99;97,00;64,50;64,99;97,00;64,99;64,50;64,99
20130724;15;70,07;68,38;68,38;65,81;68,38;68,38;68,38;68,38;68,38;68,38;68,38;68,38;97,00;68,38;68,38;97,00;68,38;68,38;68,38
20130724;16;73,06;71,54;71,54;65,50;71,54;71,54;71,54;71,54;71,54;71,54;71,54;71,54;97,01;71,54;71,54;97,01;71,54;71,54;71,54
20130724;17;77,28;75,99;75,99;66,00;75,99;75,99;75,99;75,99;75,99;75,99;75,99;75,99;97,02;75,99;75,99;97,02;75,99;75,99;75,99
20130724;18;78,14;76,64;76,64;67,00;76,64;76,64;76,64;76,64;76,64;76,64;76,64;76,64;100,02;76,64;76,64;100,02;76,64;76,64;76,64
20130724;19;78,84;76,00;76,00;64,12;76,00;76,00;76,00;76,00;76,00;76,00;76,00;76,00;121,02;76,00;76,00;121,02;76,00;76,00;76,00
20130724;20;85,37;80,02;80,02;64,00;80,02;80,02;80,02;80,02;80,02;80,02;80,02;80,02;164,02;80,02;80,02;164,02;80,02;80,02;80,02
20130724;21;83,63;77,75;77,75;61,08;77,75;77,75;77,75;77,75;77,75;77,75;77,75;77,75;164,02;77,75;77,75;164,02;77,75;77,75;77,75
20130724;22;85,69;80,01;80,01;64,30;80,01;80,01;80,01;80,01;80,01;80,01;80,01;80,01;164,02;80,01;80,01;164,02;80,01;80,01;80,01
20130724;23;73,70;67,98;67,98;65,14;67,98;67,98;67,98;67,98;67,98;67,98;67,98;67,98;148,31;67,98;67,98;148,31;67,98;67,98;67,98
20130724;24;67,61;65,01;65,01;48,88;65,01;65,01;65,01;65,01;65,01;65,01;65,01;65,01;101,02;65,01;65,01;101,02;65,01;65,01;65,01
20130725;1;66,41;65,15;65,15;37,10;65,15;65,15;65,15;65,15;65,15;65,15;65,15;65,15;82,02;65,15;65,15;82,02;65,15;65,15;65,15
20130725;2;61,64;60,03;60,03;36,01;60,03;60,03;60,03;60,03;60,03;60,03;60,03;60,03;82,02;60,03;60,03;82,02;60,03;60,03;60,03
20130725;3;61,08;59,53;59,53;32,43;59,53;59,53;59,53;59,53;59,53;59,53;59,53;59,53;82,02;59,53;59,53;82,02;59,53;59,53;59,53
20130725;4;59,66;58,04;58,04;32,16;58,04;58,04;58,04;58,04;58,04;58,04;58,04;58,04;82,01;58,04;58,04;82,01;58,04;58,04;58,04
20130725;5;60,76;59,25;59,25;31,40;59,25;59,25;59,25;59,25;59,25;59,25;59,25;59,25;82,00;59,25;59,25;82,00;59,25;59,25;59,25
20130725;6;61,00;59,53;59,53;35,88;59,53;59,53;59,53;59,53;59,53;59,53;59,53;59,53;82,00;59,53;59,53;82,00;59,53;59,53;59,53
20130725;7;65,55;64,50;64,50;44,36;64,50;64,50;64,50;64,50;64,50;64,50;64,50;64,50;82,01;64,50;64,50;82,01;64,50;64,50;64,50
20130725;8;67,97;65,64;65,64;60,82;65,64;65,64;65,64;65,64;65,64;65,64;65,64;65,64;105,02;65,64;65,64;105,02;65,64;65,64;65,64
20130725;9;79,35;76,23;76,23;64,00;76,23;76,23;76,23;76,23;76,23;76,23;76,23;76,23;130,02;76,23;76,23;130,02;76,23;76,23;76,23
20130725;10;80,33;77,29;77,29;64,96;77,29;77,29;77,29;77,29;77,29;77,29;77,29;77,29;130,02;77,29;77,29;130,02;77,29;77,29;77,29
20130725;11;77,51;74,24;74,24;64,13;74,24;74,24;74,24;74,24;74,24;74,24;74,24;74,24;130,02;74,24;74,24;130,02;74,24;74,24;74,24
20130725;12;75,85;72,50;72,50;68,06;72,50;72,50;72,50;72,50;72,50;72,50;72,50;72,50;130,02;72,50;72,50;130,02;72,50;72,50;72,50
20130725;13;65,80;63,73;63,73;63,73;63,73;63,73;63,73;63,73;63,73;63,73;63,73;63,73;97,01;63,73;63,73;97,01;63,73;63,73;63,73
20130725;14;66,41;65,00;59,30;65,00;65,00;65,00;65,00;65,00;59,30;65,00;59,30;65,00;97,00;59,30;65,00;97,00;65,00;59,30;65,00
20130725;15;69,08;67,65;67,65;63,25;67,65;67,65;67,65;67,65;67,65;67,65;67,65;67,65;92,27;67,65;67,65;92,27;67,65;67,65;67,65
20130725;16;70,31;68,66;68,66;61,60;68,66;68,66;68,66;68,66;68,66;68,66;68,66;68,66;97,00;68,66;68,66;97,00;68,66;68,66;68,66
20130725;17;77,37;76,13;76,13;60,00;76,13;76,13;76,13;76,13;76,13;76,13;76,13;76,13;97,01;76,13;76,13;97,01;76,13;76,13;76,13
20130725;18;77,81;76,33;76,33;62,50;76,33;76,33;76,33;76,33;76,33;76,33;76,33;76,33;100,02;76,33;76,33;100,02;76,33;76,33;76,33
20130725;19;79,02;76,23;76,23;64,53;76,23;76,23;76,23;76,23;76,23;76,23;76,23;76,23;121,02;76,23;76,23;121,02;76,23;76,23;76,23
20130725;20;86,72;81,53;81,53;64,67;81,53;81,53;81,53;81,53;81,53;81,53;81,53;81,53;164,02;81,53;81,53;164,02;81,53;81,53;81,53
20130725;21;83,37;77,65;77,65;66,40;77,65;77,65;77,65;77,65;77,65;77,65;77,65;77,65;164,02;77,65;77,65;164,02;77,65;77,65;77,65
20130725;22;89,20;84,00;84,00;63,44;84,00;84,00;84,00;84,00;84,00;84,00;84,00;84,00;164,02;84,00;84,00;164,02;84,00;84,00;84,00
20130725;23;74,32;70,94;70,94;63,15;70,94;70,94;70,94;70,94;70,94;70,94;70,94;70,94;121,02;70,94;70,94;121,02;70,94;70,94;70,94
20130725;24;72,17;70,00;70,00;52,32;70,00;70,00;70,00;70,00;70,00;70,00;70,00;70,00;101,02;70,00;70,00;101,02;70,00;70,00;70,00
20130726;1;69,64;68,64;68,64;41,00;68,64;68,64;68,64;68,64;68,64;68,64;68,64;68,64;82,02;68,64;68,64;82,02;68,64;68,64;68,64
20130726;2;65,76;64,47;64,47;38,89;64,47;64,47;64,47;64,47;64,47;64,47;64,47;64,47;82,02;64,47;64,47;82,02;64,47;64,47;64,47
20130726;3;63,39;62,01;62,01;36,15;62,01;62,01;62,01;62,01;62,01;62,01;62,01;62,01;82,02;62,01;62,01;82,02;62,01;62,01;62,01
20130726;4;62,93;61,55;61,55;34,03;61,55;61,55;61,55;61,55;61,55;61,55;61,55;61,55;82,01;61,55;61,55;82,01;61,55;61,55;61,55
20130726;5;62,89;61,55;61,55;35,00;61,55;61,55;61,55;61,55;61,55;61,55;61,55;61,55;82,01;61,55;61,55;82,01;61,55;61,55;61,55
20130726;6;63,32;62,01;62,01;39,07;62,01;62,01;62,01;62,01;62,01;62,01;62,01;62,01;82,01;62,01;62,01;82,01;62,01;62,01;62,01
20130726;7;66,02;65,00;65,00;45,10;65,00;65,00;65,00;65,00;65,00;65,00;65,00;65,00;82,02;65,00;65,00;82,02;65,00;65,00;65,00
20130726;8;68,08;65,74;65,74;59,12;65,74;65,74;65,74;65,74;65,74;65,74;65,74;65,74;105,02;65,74;65,74;105,02;65,74;65,74;65,74
20130726;9;78,16;74,98;74,98;60,88;74,98;74,98;74,98;74,98;74,98;74,98;74,98;74,98;130,02;74,98;74,98;130,02;74,98;74,98;74,98
20130726;10;78,22;74,99;74,99;61,86;74,99;74,99;74,99;74,99;74,99;74,99;74,99;74,99;130,02;74,99;74,99;130,02;74,99;74,99;74,99
20130726;11;75,90;72,50;72,50;59,00;72,50;72,50;72,50;72,50;72,50;72,50;72,50;72,50;130,02;72,50;72,50;130,02;72,50;72,50;72,50
20130726;12;71,65;68,00;68,00;61,00;68,00;68,00;68,00;68,00;68,00;68,00;68,00;68,00;130,02;68,00;68,00;130,02;68,00;68,00;68,00
20130726;13;64,23;62,05;62,05;61,00;62,05;62,05;62,05;62,05;62,05;62,05;62,05;62,05;97,02;62,05;62,05;97,02;62,05;62,05;62,05
20130726;14;64,13;62,00;62,00;62,00;62,00;62,00;62,00;62,00;62,00;62,00;62,00;62,00;97,01;62,00;62,00;97,01;62,00;62,00;62,00
20130726;15;67,53;65,79;64,50;65,79;65,79;65,79;65,79;65,79;64,50;65,79;64,50;65,79;97,01;64,50;65,79;97,01;65,79;64,50;65,79
20130726;16;69,24;67,85;63,70;59,00;67,85;67,85;67,85;67,85;63,70;67,85;63,70;67,85;97,02;63,70;67,85;97,02;67,85;63,70;67,85
20130726;17;75,38;74,00;74,00;62,00;74,00;74,00;74,00;74,00;74,00;74,00;74,00;74,00;97,02;74,00;74,00;97,02;74,00;74,00;74,00
20130726;18;74,59;72,90;72,90;62,50;72,90;72,90;72,90;72,90;72,90;72,90;72,90;72,90;100,02;72,90;72,90;100,02;72,90;72,90;72,90
20130726;19;77,56;74,68;74,68;59,00;74,68;74,68;74,68;74,68;74,68;74,68;74,68;74,68;121,02;74,68;74,68;121,02;74,68;74,68;74,68
20130726;20;80,57;74,98;74,98;57,53;74,98;74,98;74,98;74,98;74,98;74,98;74,98;74,98;164,02;74,98;74,98;164,02;74,98;74,98;74,98
20130726;21;80,66;74,67;74,67;62,82;74,67;74,67;74,67;74,67;74,67;74,67;74,67;74,67;164,02;74,67;74,67;164,02;74,67;74,67;74,67
20130726;22;82,14;76,23;76,23;60,12;76,23;76,23;76,23;76,23;76,23;76,23;76,23;76,23;166,05;76,23;76,23;166,05;76,23;76,23;76,23
20130726;23;72,67;67,96;67,96;56,54;67,96;67,96;67,96;67,96;67,96;67,96;67,96;67,96;136,70;67,96;67,96;136,70;67,96;67,96;67,96
20130726;24;68,23;65,74;65,74;45,82;65,74;65,74;65,74;65,74;65,74;65,74;65,74;65,74;101,02;65,74;65,74;101,02;65,74;65,74;65,74
20130727;1;74,89;68,50;82,02;43,11;82,02;82,02;82,02;82,02;82,02;68,50;82,02;68,50;82,03;82,02;82,02;82,03;68,50;82,02;68,50
20130727;2;63,82;60,72;64,50;39,66;64,50;64,50;64,50;64,50;64,50;60,72;64,50;60,72;82,03;64,50;64,50;82,03;60,72;64,50;60,72
20130727;3;62,16;60,60;60,60;33,40;60,60;60,60;60,60;60,60;60,60;60,60;60,60;60,60;82,03;60,60;60,60;82,03;60,60;60,60;60,60
20130727;4;62,77;61,31;61,31;33,13;61,31;61,31;61,31;61,31;61,31;61,31;61,31;61,31;82,03;61,31;61,31;82,03;61,31;61,31;61,31
20130727;5;61,54;60,00;60,00;32,01;60,00;60,00;60,00;60,00;60,00;60,00;60,00;60,00;82,01;60,00;60,00;82,01;60,00;60,00;60,00
20130727;6;63,41;62,00;62,00;33,00;62,00;62,00;62,00;62,00;62,00;62,00;62,00;62,00;82,01;62,00;62,00;82,01;62,00;62,00;62,00
20130727;7;61,52;60,00;60,00;35,01;60,00;60,00;60,00;60,00;60,00;60,00;60,00;60,00;82,03;60,00;60,00;82,03;60,00;60,00;60,00
20130727;8;64,95;62,00;62,00;53,50;62,00;62,00;62,00;62,00;62,00;62,00;62,00;62,00;105,03;62,00;62,00;105,03;62,00;62,00;62,00
